r,rr,l,f,y,Trade
"REGION1","REGION1","SEA2N","PUBWATBC1",2026,0
"REGION1","REGION1","SEA2N","PUBWATBC1",2027,0
"REGION1","REGION1","SEA2N","PUBWATBC1",2028,0
"REGION1","REGION1","SEA2N","PUBWATBC1",2029,0
"REGION1","REGION1","SEA2N","PUBWATBC1",2030,0
"REGION1","REGION1","SEA2N","PUBWATBC1",2031,0
"REGION1","REGION1","SEA2N","PUBWATBC1",2032,0
"REGION1","REGION1","SEA2N","PUBWATBC1",2033,0
"REGION1","REGION1","SEA2N","PUBWATBC1",2034,0
"REGION1","REGION1","SEA2N","PUBWATBC1",2035,0
"REGION1","REGION1","SEA2N","PUBWATBC1",2036,0
"REGION1","REGION1","SEA2N","PUBWATBC1",2037,0
"REGION1","REGION1","SEA2N","PUBWATBC1",2038,0
"REGION1","REGION1","SEA2N","PUBWATBC1",2039,0
"REGION1","REGION1","SEA2N","PUBWATBC1",2040,0
"REGION1","REGION1","SEA2N","PUBWATBC1",2041,0
"REGION1","REGION1","SEA2N","PUBWATBC1",2042,0
"REGION1","REGION1","SEA2N","PUBWATBC1",2043,0
"REGION1","REGION1","SEA2N","PUBWATBC1",2044,0
"REGION1","REGION1","SEA2N","PUBWATBC1",2045,0
"REGION1","REGION1","SEA2N","PUBWATBC1",2046,0
"REGION1","REGION1","SEA2N","PUBWATBC1",2047,0
"REGION1","REGION1","SEA2N","PUBWATBC1",2048,0
"REGION1","REGION1","SEA2N","PUBWATBC1",2049,0
"REGION1","REGION1","SEA2N","PUBWATBC1",2050,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2020,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2021,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2022,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2023,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2024,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2025,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2026,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2027,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2028,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2029,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2030,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2031,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2032,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2033,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2034,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2035,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2036,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2037,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2038,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2039,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2040,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2041,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2042,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2043,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2044,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2045,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2046,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2047,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2048,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2049,0
"REGION1","REGION1","SEA2N","WTRPRCBC1",2050,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2020,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2021,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2022,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2023,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2024,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2025,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2026,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2027,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2028,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2029,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2030,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2031,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2032,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2033,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2034,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2035,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2036,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2037,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2038,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2039,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2040,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2041,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2042,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2043,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2044,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2045,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2046,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2047,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2048,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2049,0
"REGION1","REGION1","SEA2N","WTRSURBC1",2050,0
"REGION1","REGION1","SEA2N","LBC1",2020,0
"REGION1","REGION1","SEA2N","LBC1",2021,0
"REGION1","REGION1","SEA2N","LBC1",2022,0
"REGION1","REGION1","SEA2N","LBC1",2023,0
"REGION1","REGION1","SEA2N","LBC1",2024,0
"REGION1","REGION1","SEA2N","LBC1",2025,0
"REGION1","REGION1","SEA2N","LBC1",2026,0
"REGION1","REGION1","SEA2N","LBC1",2027,0
"REGION1","REGION1","SEA2N","LBC1",2028,0
"REGION1","REGION1","SEA2N","LBC1",2029,0
"REGION1","REGION1","SEA2N","LBC1",2030,0
"REGION1","REGION1","SEA2N","LBC1",2031,0
"REGION1","REGION1","SEA2N","LBC1",2032,0
"REGION1","REGION1","SEA2N","LBC1",2033,0
"REGION1","REGION1","SEA2N","LBC1",2034,0
"REGION1","REGION1","SEA2N","LBC1",2035,0
"REGION1","REGION1","SEA2N","LBC1",2036,0
"REGION1","REGION1","SEA2N","LBC1",2037,0
"REGION1","REGION1","SEA2N","LBC1",2038,0
"REGION1","REGION1","SEA2N","LBC1",2039,0
"REGION1","REGION1","SEA2N","LBC1",2040,0
"REGION1","REGION1","SEA2N","LBC1",2041,0
"REGION1","REGION1","SEA2N","LBC1",2042,0
"REGION1","REGION1","SEA2N","LBC1",2043,0
"REGION1","REGION1","SEA2N","LBC1",2044,0
"REGION1","REGION1","SEA2N","LBC1",2045,0
"REGION1","REGION1","SEA2N","LBC1",2046,0
"REGION1","REGION1","SEA2N","LBC1",2047,0
"REGION1","REGION1","SEA2N","LBC1",2048,0
"REGION1","REGION1","SEA2N","LBC1",2049,0
"REGION1","REGION1","SEA2N","LBC1",2050,0
"REGION1","REGION1","SEA2N","CRPALF",2020,0
"REGION1","REGION1","SEA2N","CRPALF",2021,0
"REGION1","REGION1","SEA2N","CRPALF",2022,0
"REGION1","REGION1","SEA2N","CRPALF",2023,0
"REGION1","REGION1","SEA2N","CRPALF",2024,0
"REGION1","REGION1","SEA2N","CRPALF",2025,0
"REGION1","REGION1","SEA2N","CRPALF",2026,0
"REGION1","REGION1","SEA2N","CRPALF",2027,0
"REGION1","REGION1","SEA2N","CRPALF",2028,0
"REGION1","REGION1","SEA2N","CRPALF",2029,0
"REGION1","REGION1","SEA2N","CRPALF",2030,0
"REGION1","REGION1","SEA2N","CRPALF",2031,0
"REGION1","REGION1","SEA2N","CRPALF",2032,0
"REGION1","REGION1","SEA2N","CRPALF",2033,0
"REGION1","REGION1","SEA2N","CRPALF",2034,0
"REGION1","REGION1","SEA2N","CRPALF",2035,0
"REGION1","REGION1","SEA2N","CRPALF",2036,0
"REGION1","REGION1","SEA2N","CRPALF",2037,0
"REGION1","REGION1","SEA2N","CRPALF",2038,0
"REGION1","REGION1","SEA2N","CRPALF",2039,0
"REGION1","REGION1","SEA2N","CRPALF",2040,0
"REGION1","REGION1","SEA2N","CRPALF",2041,0
"REGION1","REGION1","SEA2N","CRPALF",2042,0
"REGION1","REGION1","SEA2N","CRPALF",2043,0
"REGION1","REGION1","SEA2N","CRPALF",2044,0
"REGION1","REGION1","SEA2N","CRPALF",2045,0
"REGION1","REGION1","SEA2N","CRPALF",2046,0
"REGION1","REGION1","SEA2N","CRPALF",2047,0
"REGION1","REGION1","SEA2N","CRPALF",2048,0
"REGION1","REGION1","SEA2N","CRPALF",2049,0
"REGION1","REGION1","SEA2N","CRPALF",2050,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2020,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2021,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2022,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2023,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2024,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2025,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2026,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2027,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2028,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2029,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2030,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2031,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2032,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2033,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2034,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2035,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2036,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2037,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2038,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2039,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2040,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2041,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2042,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2043,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2044,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2045,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2046,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2047,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2048,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2049,0
"REGION1","REGION1","SEA2N","LALFHIBC1",2050,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2020,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2021,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2022,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2023,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2024,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2025,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2026,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2027,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2028,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2029,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2030,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2031,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2032,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2033,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2034,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2035,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2036,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2037,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2038,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2039,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2040,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2041,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2042,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2043,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2044,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2045,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2046,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2047,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2048,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2049,0
"REGION1","REGION1","SEA2N","LALFIIBC1",2050,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2020,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2021,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2022,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2023,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2024,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2025,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2026,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2027,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2028,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2029,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2030,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2031,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2032,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2033,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2034,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2035,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2036,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2037,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2038,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2039,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2040,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2041,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2042,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2043,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2044,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2045,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2046,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2047,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2048,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2049,0
"REGION1","REGION1","SEA2N","LALFHRBC1",2050,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2020,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2021,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2022,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2023,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2024,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2025,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2026,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2027,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2028,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2029,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2030,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2031,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2032,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2033,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2034,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2035,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2036,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2037,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2038,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2039,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2040,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2041,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2042,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2043,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2044,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2045,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2046,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2047,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2048,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2049,0
"REGION1","REGION1","SEA2N","LALFIRBC1",2050,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2020,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2021,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2022,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2023,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2024,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2025,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2026,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2027,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2028,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2029,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2030,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2031,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2032,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2033,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2034,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2035,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2036,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2037,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2038,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2039,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2040,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2041,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2042,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2043,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2044,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2045,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2046,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2047,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2048,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2049,0
"REGION1","REGION1","SEA2N","LALFLRBC1",2050,0
"REGION1","REGION1","SEA2N","CRPBAR",2020,0
"REGION1","REGION1","SEA2N","CRPBAR",2021,0
"REGION1","REGION1","SEA2N","CRPBAR",2022,0
"REGION1","REGION1","SEA2N","CRPBAR",2023,0
"REGION1","REGION1","SEA2N","CRPBAR",2024,0
"REGION1","REGION1","SEA2N","CRPBAR",2025,0
"REGION1","REGION1","SEA2N","CRPBAR",2026,0
"REGION1","REGION1","SEA2N","CRPBAR",2027,0
"REGION1","REGION1","SEA2N","CRPBAR",2028,0
"REGION1","REGION1","SEA2N","CRPBAR",2029,0
"REGION1","REGION1","SEA2N","CRPBAR",2030,0
"REGION1","REGION1","SEA2N","CRPBAR",2031,0
"REGION1","REGION1","SEA2N","CRPBAR",2032,0
"REGION1","REGION1","SEA2N","CRPBAR",2033,0
"REGION1","REGION1","SEA2N","CRPBAR",2034,0
"REGION1","REGION1","SEA2N","CRPBAR",2035,0
"REGION1","REGION1","SEA2N","CRPBAR",2036,0
"REGION1","REGION1","SEA2N","CRPBAR",2037,0
"REGION1","REGION1","SEA2N","CRPBAR",2038,0
"REGION1","REGION1","SEA2N","CRPBAR",2039,0
"REGION1","REGION1","SEA2N","CRPBAR",2040,0
"REGION1","REGION1","SEA2N","CRPBAR",2041,0
"REGION1","REGION1","SEA2N","CRPBAR",2042,0
"REGION1","REGION1","SEA2N","CRPBAR",2043,0
"REGION1","REGION1","SEA2N","CRPBAR",2044,0
"REGION1","REGION1","SEA2N","CRPBAR",2045,0
"REGION1","REGION1","SEA2N","CRPBAR",2046,0
"REGION1","REGION1","SEA2N","CRPBAR",2047,0
"REGION1","REGION1","SEA2N","CRPBAR",2048,0
"REGION1","REGION1","SEA2N","CRPBAR",2049,0
"REGION1","REGION1","SEA2N","CRPBAR",2050,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2020,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2021,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2022,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2023,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2024,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2025,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2026,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2027,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2028,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2029,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2030,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2031,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2032,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2033,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2034,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2035,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2036,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2037,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2038,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2039,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2040,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2041,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2042,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2043,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2044,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2045,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2046,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2047,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2048,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2049,0
"REGION1","REGION1","SEA2N","LBARHIBC1",2050,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2020,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2021,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2022,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2023,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2024,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2025,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2026,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2027,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2028,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2029,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2030,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2031,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2032,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2033,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2034,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2035,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2036,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2037,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2038,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2039,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2040,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2041,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2042,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2043,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2044,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2045,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2046,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2047,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2048,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2049,0
"REGION1","REGION1","SEA2N","LBARIIBC1",2050,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2020,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2021,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2022,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2023,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2024,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2025,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2026,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2027,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2028,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2029,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2030,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2031,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2032,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2033,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2034,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2035,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2036,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2037,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2038,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2039,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2040,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2041,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2042,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2043,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2044,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2045,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2046,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2047,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2048,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2049,0
"REGION1","REGION1","SEA2N","LBARHRBC1",2050,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2020,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2021,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2022,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2023,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2024,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2025,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2026,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2027,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2028,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2029,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2030,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2031,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2032,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2033,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2034,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2035,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2036,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2037,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2038,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2039,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2040,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2041,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2042,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2043,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2044,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2045,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2046,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2047,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2048,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2049,0
"REGION1","REGION1","SEA2N","LBARIRBC1",2050,0
