r,t,y,AnnualVariableOperatingCost
"REGION1","LNDOTHIRBC1",2045,0
"REGION1","LNDOTHIRBC1",2046,0
"REGION1","LNDOTHIRBC1",2047,0
"REGION1","LNDOTHIRBC1",2048,0
"REGION1","LNDOTHIRBC1",2049,0
"REGION1","LNDOTHIRBC1",2050,0
"REGION1","LNDOTHLRBC1",2020,0
"REGION1","LNDOTHLRBC1",2021,0
"REGION1","LNDOTHLRBC1",2022,0
"REGION1","LNDOTHLRBC1",2023,0
"REGION1","LNDOTHLRBC1",2024,0
"REGION1","LNDOTHLRBC1",2025,0
"REGION1","LNDOTHLRBC1",2026,0
"REGION1","LNDOTHLRBC1",2027,0
"REGION1","LNDOTHLRBC1",2028,0
"REGION1","LNDOTHLRBC1",2029,0
"REGION1","LNDOTHLRBC1",2030,0
"REGION1","LNDOTHLRBC1",2031,0
"REGION1","LNDOTHLRBC1",2032,0
"REGION1","LNDOTHLRBC1",2033,0
"REGION1","LNDOTHLRBC1",2034,0
"REGION1","LNDOTHLRBC1",2035,0
"REGION1","LNDOTHLRBC1",2036,0
"REGION1","LNDOTHLRBC1",2037,0
"REGION1","LNDOTHLRBC1",2038,0
"REGION1","LNDOTHLRBC1",2039,0
"REGION1","LNDOTHLRBC1",2040,0
"REGION1","LNDOTHLRBC1",2041,0
"REGION1","LNDOTHLRBC1",2042,0
"REGION1","LNDOTHLRBC1",2043,0
"REGION1","LNDOTHLRBC1",2044,0
"REGION1","LNDOTHLRBC1",2045,0
"REGION1","LNDOTHLRBC1",2046,0
"REGION1","LNDOTHLRBC1",2047,0
"REGION1","LNDOTHLRBC1",2048,0
"REGION1","LNDOTHLRBC1",2049,0
"REGION1","LNDOTHLRBC1",2050,0
"REGION1","LNDPEAHIBC1",2020,1.6137e-06
"REGION1","LNDPEAHIBC1",2021,1.5048e-06
"REGION1","LNDPEAHIBC1",2022,1.3959e-06
"REGION1","LNDPEAHIBC1",2023,1.287e-06
"REGION1","LNDPEAHIBC1",2024,1.1781e-06
"REGION1","LNDPEAHIBC1",2025,1.40406333333333e-05
"REGION1","LNDPEAHIBC1",2026,2.83038966666666e-05
"REGION1","LNDPEAHIBC1",2027,4.58876233333333e-05
"REGION1","LNDPEAHIBC1",2028,6.01594666666667e-05
"REGION1","LNDPEAHIBC1",2029,7.77560633333333e-05
"REGION1","LNDPEAHIBC1",2030,9.20127266666667e-05
"REGION1","LNDPEAHIBC1",2031,0.00010628457
"REGION1","LNDPEAHIBC1",2032,0.000123881166666667
"REGION1","LNDPEAHIBC1",2033,0.00013813816
"REGION1","LNDPEAHIBC1",2034,0.000155736736666667
"REGION1","LNDPEAHIBC1",2035,0.00017
"REGION1","LNDPEAHIBC1",2036,0.000173333333333333
"REGION1","LNDPEAHIBC1",2037,0.00018
"REGION1","LNDPEAHIBC1",2038,0.000183333333333333
"REGION1","LNDPEAHIBC1",2039,0.00019
"REGION1","LNDPEAHIBC1",2040,0.000193333333333333
"REGION1","LNDPEAHIBC1",2041,0.000196666666666667
"REGION1","LNDPEAHIBC1",2042,0.000203333333333333
"REGION1","LNDPEAHIBC1",2043,0.000206666666666667
"REGION1","LNDPEAHIBC1",2044,0.000213333333333333
"REGION1","LNDPEAHIBC1",2045,0.000216666666666667
"REGION1","LNDPEAHIBC1",2046,0.00022
"REGION1","LNDPEAHIBC1",2047,0.000226666666666667
"REGION1","LNDPEAHIBC1",2048,0.00023
"REGION1","LNDPEAHIBC1",2049,0.000236666666666667
"REGION1","LNDPEAHIBC1",2050,0.00024
"REGION1","LNDPEAIIBC1",2020,0
"REGION1","LNDPEAIIBC1",2021,0
"REGION1","LNDPEAIIBC1",2022,0
"REGION1","LNDPEAIIBC1",2023,3.267e-07
"REGION1","LNDPEAIIBC1",2024,2.97e-07
"REGION1","LNDPEAIIBC1",2025,2.673e-07
"REGION1","LNDPEAIIBC1",2026,2.376e-07
"REGION1","LNDPEAIIBC1",2027,2.178e-07
"REGION1","LNDPEAIIBC1",2028,1.881e-07
"REGION1","LNDPEAIIBC1",2029,1.584e-07
"REGION1","LNDPEAIIBC1",2030,1.386e-07
"REGION1","LNDPEAIIBC1",2031,1.089e-07
"REGION1","LNDPEAIIBC1",2032,7.92e-08
"REGION1","LNDPEAIIBC1",2033,4.95e-08
"REGION1","LNDPEAIIBC1",2034,2.97e-08
"REGION1","LNDPEAIIBC1",2035,0
"REGION1","LNDPEAIIBC1",2036,0
"REGION1","LNDPEAIIBC1",2037,0
"REGION1","LNDPEAIIBC1",2038,0
"REGION1","LNDPEAIIBC1",2039,0
"REGION1","LNDPEAIIBC1",2040,0
"REGION1","LNDPEAIIBC1",2041,0
"REGION1","LNDPEAIIBC1",2042,0
"REGION1","LNDPEAIIBC1",2043,0
"REGION1","LNDPEAIIBC1",2044,0
"REGION1","LNDPEAIIBC1",2045,0
"REGION1","LNDPEAIIBC1",2046,0
"REGION1","LNDPEAIIBC1",2047,0
"REGION1","LNDPEAIIBC1",2048,0
"REGION1","LNDPEAIIBC1",2049,0
"REGION1","LNDPEAIIBC1",2050,0
"REGION1","LNDPEAHRBC1",2020,0.000117368807692308
"REGION1","LNDPEAHRBC1",2021,0.000117494461538462
"REGION1","LNDPEAHRBC1",2022,0.000125312423076923
"REGION1","LNDPEAHRBC1",2023,0.0001277496
"REGION1","LNDPEAHRBC1",2024,0.0001171071
"REGION1","LNDPEAHRBC1",2025,0.0001064547
"REGION1","LNDPEAHRBC1",2026,9.58122e-05
"REGION1","LNDPEAHRBC1",2027,8.51697e-05
"REGION1","LNDPEAHRBC1",2028,7.45173e-05
"REGION1","LNDPEAHRBC1",2029,6.38748e-05
"REGION1","LNDPEAHRBC1",2030,5.32323e-05
"REGION1","LNDPEAHRBC1",2031,4.25799e-05
"REGION1","LNDPEAHRBC1",2032,3.19374e-05
"REGION1","LNDPEAHRBC1",2033,2.12949e-05
"REGION1","LNDPEAHRBC1",2034,1.06425e-05
"REGION1","LNDPEAHRBC1",2035,0
"REGION1","LNDPEAHRBC1",2036,0
"REGION1","LNDPEAHRBC1",2037,0
"REGION1","LNDPEAHRBC1",2038,0
"REGION1","LNDPEAHRBC1",2039,0
"REGION1","LNDPEAHRBC1",2040,0
"REGION1","LNDPEAHRBC1",2041,0
"REGION1","LNDPEAHRBC1",2042,0
"REGION1","LNDPEAHRBC1",2043,0
"REGION1","LNDPEAHRBC1",2044,0
"REGION1","LNDPEAHRBC1",2045,0
"REGION1","LNDPEAHRBC1",2046,0
"REGION1","LNDPEAHRBC1",2047,0
"REGION1","LNDPEAHRBC1",2048,0
"REGION1","LNDPEAHRBC1",2049,0
"REGION1","LNDPEAHRBC1",2050,0
"REGION1","LNDPEAIRBC1",2020,0
"REGION1","LNDPEAIRBC1",2021,0
"REGION1","LNDPEAIRBC1",2022,0
"REGION1","LNDPEAIRBC1",2023,1.75612631578948e-06
"REGION1","LNDPEAIRBC1",2024,2.70490736842105e-05
"REGION1","LNDPEAIRBC1",2025,2.66112e-05
"REGION1","LNDPEAIRBC1",2026,2.39481e-05
"REGION1","LNDPEAIRBC1",2027,2.12949e-05
"REGION1","LNDPEAIRBC1",2028,1.86318e-05
"REGION1","LNDPEAIRBC1",2029,1.59687e-05
"REGION1","LNDPEAIRBC1",2030,1.33056e-05
"REGION1","LNDPEAIRBC1",2031,1.06425e-05
"REGION1","LNDPEAIRBC1",2032,7.9794e-06
"REGION1","LNDPEAIRBC1",2033,5.3262e-06
"REGION1","LNDPEAIRBC1",2034,2.6631e-06
"REGION1","LNDPEAIRBC1",2035,0
"REGION1","LNDPEAIRBC1",2036,0
"REGION1","LNDPEAIRBC1",2037,0
"REGION1","LNDPEAIRBC1",2038,0
"REGION1","LNDPEAIRBC1",2039,0
"REGION1","LNDPEAIRBC1",2040,0
"REGION1","LNDPEAIRBC1",2041,0
"REGION1","LNDPEAIRBC1",2042,0
"REGION1","LNDPEAIRBC1",2043,0
"REGION1","LNDPEAIRBC1",2044,0
"REGION1","LNDPEAIRBC1",2045,0
"REGION1","LNDPEAIRBC1",2046,0
"REGION1","LNDPEAIRBC1",2047,0
"REGION1","LNDPEAIRBC1",2048,0
"REGION1","LNDPEAIRBC1",2049,0
"REGION1","LNDPEAIRBC1",2050,0
"REGION1","LNDPEALRBC1",2020,0
"REGION1","LNDPEALRBC1",2021,0
"REGION1","LNDPEALRBC1",2022,0
"REGION1","LNDPEALRBC1",2023,0
"REGION1","LNDPEALRBC1",2024,0
"REGION1","LNDPEALRBC1",2025,0
"REGION1","LNDPEALRBC1",2026,0
"REGION1","LNDPEALRBC1",2027,0
"REGION1","LNDPEALRBC1",2028,0
"REGION1","LNDPEALRBC1",2029,0
"REGION1","LNDPEALRBC1",2030,0
"REGION1","LNDPEALRBC1",2031,0
"REGION1","LNDPEALRBC1",2032,0
"REGION1","LNDPEALRBC1",2033,0
"REGION1","LNDPEALRBC1",2034,0
"REGION1","LNDPEALRBC1",2035,0
"REGION1","LNDPEALRBC1",2036,0
"REGION1","LNDPEALRBC1",2037,0
"REGION1","LNDPEALRBC1",2038,0
"REGION1","LNDPEALRBC1",2039,0
"REGION1","LNDPEALRBC1",2040,0
"REGION1","LNDPEALRBC1",2041,0
"REGION1","LNDPEALRBC1",2042,0
"REGION1","LNDPEALRBC1",2043,0
"REGION1","LNDPEALRBC1",2044,0
"REGION1","LNDPEALRBC1",2045,0
"REGION1","LNDPEALRBC1",2046,0
"REGION1","LNDPEALRBC1",2047,0
"REGION1","LNDPEALRBC1",2048,0
"REGION1","LNDPEALRBC1",2049,0
"REGION1","LNDPEALRBC1",2050,0
"REGION1","LNDPTWHIBC1",2020,1.15789473684231e-07
"REGION1","LNDPTWHIBC1",2021,1.15789473683762e-07
"REGION1","LNDPTWHIBC1",2022,1.15789473684211e-07
"REGION1","LNDPTWHIBC1",2023,1.26315789473425e-07
"REGION1","LNDPTWHIBC1",2024,1.26315789473111e-07
"REGION1","LNDPTWHIBC1",2025,1.3684210526184e-07
"REGION1","LNDPTWHIBC1",2026,1.36842105264288e-07
"REGION1","LNDPTWHIBC1",2027,1.287e-07
"REGION1","LNDPTWHIBC1",2028,1.089e-07
"REGION1","LNDPTWHIBC1",2029,8.91e-08
"REGION1","LNDPTWHIBC1",2030,7.92e-08
"REGION1","LNDPTWHIBC1",2031,5.94e-08
"REGION1","LNDPTWHIBC1",2032,4.95e-08
"REGION1","LNDPTWHIBC1",2033,2.97e-08
"REGION1","LNDPTWHIBC1",2034,1.98e-08
"REGION1","LNDPTWHIBC1",2035,1.57894736842105e-07
"REGION1","LNDPTWHIBC1",2036,1.57894736842105e-07
"REGION1","LNDPTWHIBC1",2037,1.68421052631579e-07
"REGION1","LNDPTWHIBC1",2038,1.68421052631579e-07
"REGION1","LNDPTWHIBC1",2039,1.68421052631579e-07
"REGION1","LNDPTWHIBC1",2040,1.78947368421053e-07
"REGION1","LNDPTWHIBC1",2041,1.78947368421053e-07
"REGION1","LNDPTWHIBC1",2042,1.78947368421053e-07
"REGION1","LNDPTWHIBC1",2043,1.78947368421053e-07
"REGION1","LNDPTWHIBC1",2044,1.89473684210526e-07
"REGION1","LNDPTWHIBC1",2045,1.89473684210526e-07
"REGION1","LNDPTWHIBC1",2046,1.89473684210526e-07
"REGION1","LNDPTWHIBC1",2047,2e-07
"REGION1","LNDPTWHIBC1",2048,2e-07
"REGION1","LNDPTWHIBC1",2049,2e-07
"REGION1","LNDPTWHIBC1",2050,2.10526315789474e-07
"REGION1","LNDPTWIIBC1",2020,0
"REGION1","LNDPTWIIBC1",2021,0
"REGION1","LNDPTWIIBC1",2022,0
"REGION1","LNDPTWIIBC1",2023,0
"REGION1","LNDPTWIIBC1",2024,0
"REGION1","LNDPTWIIBC1",2025,0
"REGION1","LNDPTWIIBC1",2026,0
"REGION1","LNDPTWIIBC1",2027,0
"REGION1","LNDPTWIIBC1",2028,0
"REGION1","LNDPTWIIBC1",2029,0
"REGION1","LNDPTWIIBC1",2030,0
"REGION1","LNDPTWIIBC1",2031,0
"REGION1","LNDPTWIIBC1",2032,0
"REGION1","LNDPTWIIBC1",2033,0
"REGION1","LNDPTWIIBC1",2034,0
"REGION1","LNDPTWIIBC1",2035,0
"REGION1","LNDPTWIIBC1",2036,0
"REGION1","LNDPTWIIBC1",2037,0
"REGION1","LNDPTWIIBC1",2038,0
"REGION1","LNDPTWIIBC1",2039,0
"REGION1","LNDPTWIIBC1",2040,0
"REGION1","LNDPTWIIBC1",2041,0
"REGION1","LNDPTWIIBC1",2042,0
"REGION1","LNDPTWIIBC1",2043,0
"REGION1","LNDPTWIIBC1",2044,0
"REGION1","LNDPTWIIBC1",2045,0
"REGION1","LNDPTWIIBC1",2046,0
"REGION1","LNDPTWIIBC1",2047,0
"REGION1","LNDPTWIIBC1",2048,0
"REGION1","LNDPTWIIBC1",2049,0
"REGION1","LNDPTWIIBC1",2050,0
"REGION1","LNDPTWHRBC1",2020,0
"REGION1","LNDPTWHRBC1",2021,0
"REGION1","LNDPTWHRBC1",2022,0
"REGION1","LNDPTWHRBC1",2023,0
"REGION1","LNDPTWHRBC1",2024,0
"REGION1","LNDPTWHRBC1",2025,0
"REGION1","LNDPTWHRBC1",2026,0
"REGION1","LNDPTWHRBC1",2027,9.20833333333334e-09
"REGION1","LNDPTWHRBC1",2028,3.16011904761905e-08
"REGION1","LNDPTWHRBC1",2029,5.39940476190476e-08
"REGION1","LNDPTWHRBC1",2030,7.70952380952381e-08
"REGION1","LNDPTWHRBC1",2031,9.94880952380952e-08
"REGION1","LNDPTWHRBC1",2032,1.10684523809524e-07
"REGION1","LNDPTWHRBC1",2033,1.44982142857143e-07
"REGION1","LNDPTWHRBC1",2034,1.56178571428571e-07
"REGION1","LNDPTWHRBC1",2035,0
"REGION1","LNDPTWHRBC1",2036,0
"REGION1","LNDPTWHRBC1",2037,0
"REGION1","LNDPTWHRBC1",2038,0
"REGION1","LNDPTWHRBC1",2039,0
"REGION1","LNDPTWHRBC1",2040,0
"REGION1","LNDPTWHRBC1",2041,0
"REGION1","LNDPTWHRBC1",2042,0
"REGION1","LNDPTWHRBC1",2043,0
"REGION1","LNDPTWHRBC1",2044,0
"REGION1","LNDPTWHRBC1",2045,0
"REGION1","LNDPTWHRBC1",2046,0
"REGION1","LNDPTWHRBC1",2047,0
"REGION1","LNDPTWHRBC1",2048,0
"REGION1","LNDPTWHRBC1",2049,0
"REGION1","LNDPTWHRBC1",2050,0
"REGION1","LNDPTWIRBC1",2020,0
"REGION1","LNDPTWIRBC1",2021,0
"REGION1","LNDPTWIRBC1",2022,0
"REGION1","LNDPTWIRBC1",2023,0
"REGION1","LNDPTWIRBC1",2024,0
"REGION1","LNDPTWIRBC1",2025,0
"REGION1","LNDPTWIRBC1",2026,0
"REGION1","LNDPTWIRBC1",2027,0
"REGION1","LNDPTWIRBC1",2028,0
"REGION1","LNDPTWIRBC1",2029,0
"REGION1","LNDPTWIRBC1",2030,0
"REGION1","LNDPTWIRBC1",2031,0
"REGION1","LNDPTWIRBC1",2032,0
"REGION1","LNDPTWIRBC1",2033,0
"REGION1","LNDPTWIRBC1",2034,0
"REGION1","LNDPTWIRBC1",2035,0
"REGION1","LNDPTWIRBC1",2036,0
"REGION1","LNDPTWIRBC1",2037,0
"REGION1","LNDPTWIRBC1",2038,0
"REGION1","LNDPTWIRBC1",2039,0
"REGION1","LNDPTWIRBC1",2040,0
"REGION1","LNDPTWIRBC1",2041,0
"REGION1","LNDPTWIRBC1",2042,0
"REGION1","LNDPTWIRBC1",2043,0
"REGION1","LNDPTWIRBC1",2044,0
"REGION1","LNDPTWIRBC1",2045,0
"REGION1","LNDPTWIRBC1",2046,0
"REGION1","LNDPTWIRBC1",2047,0
"REGION1","LNDPTWIRBC1",2048,0
"REGION1","LNDPTWIRBC1",2049,0
"REGION1","LNDPTWIRBC1",2050,0
"REGION1","LNDPTWLRBC1",2020,0
"REGION1","LNDPTWLRBC1",2021,0
"REGION1","LNDPTWLRBC1",2022,0
"REGION1","LNDPTWLRBC1",2023,0
"REGION1","LNDPTWLRBC1",2024,0
"REGION1","LNDPTWLRBC1",2025,0
"REGION1","LNDPTWLRBC1",2026,0
"REGION1","LNDPTWLRBC1",2027,0
"REGION1","LNDPTWLRBC1",2028,0
"REGION1","LNDPTWLRBC1",2029,0
"REGION1","LNDPTWLRBC1",2030,0
"REGION1","LNDPTWLRBC1",2031,0
"REGION1","LNDPTWLRBC1",2032,0
"REGION1","LNDPTWLRBC1",2033,0
"REGION1","LNDPTWLRBC1",2034,0
"REGION1","LNDPTWLRBC1",2035,0
"REGION1","LNDPTWLRBC1",2036,0
"REGION1","LNDPTWLRBC1",2037,0
"REGION1","LNDPTWLRBC1",2038,0
"REGION1","LNDPTWLRBC1",2039,0
"REGION1","LNDPTWLRBC1",2040,0
"REGION1","LNDPTWLRBC1",2041,0
"REGION1","LNDPTWLRBC1",2042,0
"REGION1","LNDPTWLRBC1",2043,0
"REGION1","LNDPTWLRBC1",2044,0
"REGION1","LNDPTWLRBC1",2045,0
"REGION1","LNDPTWLRBC1",2046,0
"REGION1","LNDPTWLRBC1",2047,0
"REGION1","LNDPTWLRBC1",2048,0
"REGION1","LNDPTWLRBC1",2049,0
"REGION1","LNDPTWLRBC1",2050,0
"REGION1","LNDRAPHIBC1",2020,3.0492e-06
"REGION1","LNDRAPHIBC1",2021,2.8512e-06
"REGION1","LNDRAPHIBC1",2022,2.6433e-06
"REGION1","LNDRAPHIBC1",2023,2.4354e-06
"REGION1","LNDRAPHIBC1",2024,2.2374e-06
"REGION1","LNDRAPHIBC1",2025,2.1229854054054e-05
"REGION1","LNDRAPHIBC1",2026,4.85672378378378e-05
"REGION1","LNDRAPHIBC1",2027,7.59008756756757e-05
"REGION1","LNDRAPHIBC1",2028,0.000100535556756757
"REGION1","LNDRAPHIBC1",2029,0.000127869194594595
"REGION1","LNDRAPHIBC1",2030,0.000155206578378378
"REGION1","LNDRAPHIBC1",2031,0.000179841259459459
"REGION1","LNDRAPHIBC1",2032,0.000207180783783784
"REGION1","LNDRAPHIBC1",2033,0.000234518167567567
"REGION1","LNDRAPHIBC1",2034,0.000259149102702703
"REGION1","LNDRAPHIBC1",2035,0.00028648648648649
"REGION1","LNDRAPHIBC1",2036,0.000291891891891894
"REGION1","LNDRAPHIBC1",2037,0.000294594594594595
"REGION1","LNDRAPHIBC1",2038,0.0003
"REGION1","LNDRAPHIBC1",2039,0.000302702702702703
"REGION1","LNDRAPHIBC1",2040,0.000308108108108108
"REGION1","LNDRAPHIBC1",2041,0.000313513513513513
"REGION1","LNDRAPHIBC1",2042,0.000316216216216216
"REGION1","LNDRAPHIBC1",2043,0.000321621621621622
"REGION1","LNDRAPHIBC1",2044,0.000327027027027027
"REGION1","LNDRAPHIBC1",2045,0.00032972972972973
"REGION1","LNDRAPHIBC1",2046,0.000335135135135135
"REGION1","LNDRAPHIBC1",2047,0.000340540540540541
"REGION1","LNDRAPHIBC1",2048,0.000343243243243247
"REGION1","LNDRAPHIBC1",2049,0.000348648648648649
"REGION1","LNDRAPHIBC1",2050,0.000354054054054054
"REGION1","LNDRAPIIBC1",2020,0
"REGION1","LNDRAPIIBC1",2021,0
"REGION1","LNDRAPIIBC1",2022,0
"REGION1","LNDRAPIIBC1",2023,6.138e-07
"REGION1","LNDRAPIIBC1",2024,5.544e-07
"REGION1","LNDRAPIIBC1",2025,5.049e-07
"REGION1","LNDRAPIIBC1",2026,4.554e-07
"REGION1","LNDRAPIIBC1",2027,4.059e-07
"REGION1","LNDRAPIIBC1",2028,3.564e-07
"REGION1","LNDRAPIIBC1",2029,3.069e-07
"REGION1","LNDRAPIIBC1",2030,2.574e-07
"REGION1","LNDRAPIIBC1",2031,2.079e-07
"REGION1","LNDRAPIIBC1",2032,1.485e-07
"REGION1","LNDRAPIIBC1",2033,9.9e-08
"REGION1","LNDRAPIIBC1",2034,4.95e-08
"REGION1","LNDRAPIIBC1",2035,0
"REGION1","LNDRAPIIBC1",2036,0
"REGION1","LNDRAPIIBC1",2037,0
"REGION1","LNDRAPIIBC1",2038,0
"REGION1","LNDRAPIIBC1",2039,0
"REGION1","LNDRAPIIBC1",2040,0
"REGION1","LNDRAPIIBC1",2041,0
"REGION1","LNDRAPIIBC1",2042,0
"REGION1","LNDRAPIIBC1",2043,0
"REGION1","LNDRAPIIBC1",2044,0
"REGION1","LNDRAPIIBC1",2045,0
"REGION1","LNDRAPIIBC1",2046,0
"REGION1","LNDRAPIIBC1",2047,0
"REGION1","LNDRAPIIBC1",2048,0
"REGION1","LNDRAPIIBC1",2049,0
"REGION1","LNDRAPIIBC1",2050,0
"REGION1","LNDRAPHRBC1",2020,0.00015677656
"REGION1","LNDRAPHRBC1",2021,0.000234128731428571
"REGION1","LNDRAPHRBC1",2022,0.000237205654285714
"REGION1","LNDRAPHRBC1",2023,0.0002415897
"REGION1","LNDRAPHRBC1",2024,0.000221463
"REGION1","LNDRAPHRBC1",2025,0.0002013264
"REGION1","LNDRAPHRBC1",2026,0.0001811898
"REGION1","LNDRAPHRBC1",2027,0.0001610631
"REGION1","LNDRAPHRBC1",2028,0.0001409265
"REGION1","LNDRAPHRBC1",2029,0.0001207998
"REGION1","LNDRAPHRBC1",2030,0.0001006632
"REGION1","LNDRAPHRBC1",2031,8.05266e-05
"REGION1","LNDRAPHRBC1",2032,6.03999e-05
"REGION1","LNDRAPHRBC1",2033,4.02633e-05
"REGION1","LNDRAPHRBC1",2034,2.01366e-05
"REGION1","LNDRAPHRBC1",2035,0
"REGION1","LNDRAPHRBC1",2036,0
"REGION1","LNDRAPHRBC1",2037,0
"REGION1","LNDRAPHRBC1",2038,0
"REGION1","LNDRAPHRBC1",2039,0
"REGION1","LNDRAPHRBC1",2040,0
"REGION1","LNDRAPHRBC1",2041,0
"REGION1","LNDRAPHRBC1",2042,0
"REGION1","LNDRAPHRBC1",2043,0
"REGION1","LNDRAPHRBC1",2044,0
"REGION1","LNDRAPHRBC1",2045,0
"REGION1","LNDRAPHRBC1",2046,0
"REGION1","LNDRAPHRBC1",2047,0
"REGION1","LNDRAPHRBC1",2048,0
"REGION1","LNDRAPHRBC1",2049,0
"REGION1","LNDRAPHRBC1",2050,0
"REGION1","LNDRAPIRBC1",2020,0
"REGION1","LNDRAPIRBC1",2021,0
"REGION1","LNDRAPIRBC1",2022,0
"REGION1","LNDRAPIRBC1",2023,1.94033809523805e-06
"REGION1","LNDRAPIRBC1",2024,4.54197333333333e-05
"REGION1","LNDRAPIRBC1",2025,5.03316e-05
"REGION1","LNDRAPIRBC1",2026,4.53024e-05
"REGION1","LNDRAPIRBC1",2027,4.02633e-05
"REGION1","LNDRAPIRBC1",2028,3.52341e-05
"REGION1","LNDRAPIRBC1",2029,3.0195e-05
"REGION1","LNDRAPIRBC1",2030,2.51658e-05
"REGION1","LNDRAPIRBC1",2031,2.01366e-05
"REGION1","LNDRAPIRBC1",2032,1.50975e-05
"REGION1","LNDRAPIRBC1",2033,1.00683e-05
"REGION1","LNDRAPIRBC1",2034,5.0292e-06
"REGION1","LNDRAPIRBC1",2035,0
"REGION1","LNDRAPIRBC1",2036,0
"REGION1","LNDRAPIRBC1",2037,0
"REGION1","LNDRAPIRBC1",2038,0
"REGION1","LNDRAPIRBC1",2039,0
"REGION1","LNDRAPIRBC1",2040,0
"REGION1","LNDRAPIRBC1",2041,0
"REGION1","LNDRAPIRBC1",2042,0
"REGION1","LNDRAPIRBC1",2043,0
"REGION1","LNDRAPIRBC1",2044,0
"REGION1","LNDRAPIRBC1",2045,0
"REGION1","LNDRAPIRBC1",2046,0
"REGION1","LNDRAPIRBC1",2047,0
"REGION1","LNDRAPIRBC1",2048,0
"REGION1","LNDRAPIRBC1",2049,0
"REGION1","LNDRAPIRBC1",2050,0
"REGION1","LNDRAPLRBC1",2020,0
"REGION1","LNDRAPLRBC1",2021,0
"REGION1","LNDRAPLRBC1",2022,0
"REGION1","LNDRAPLRBC1",2023,0
"REGION1","LNDRAPLRBC1",2024,0
"REGION1","LNDRAPLRBC1",2025,0
"REGION1","LNDRAPLRBC1",2026,0
"REGION1","LNDRAPLRBC1",2027,0
"REGION1","LNDRAPLRBC1",2028,0
"REGION1","LNDRAPLRBC1",2029,0
"REGION1","LNDRAPLRBC1",2030,0
"REGION1","LNDRAPLRBC1",2031,0
"REGION1","LNDRAPLRBC1",2032,0
"REGION1","LNDRAPLRBC1",2033,0
"REGION1","LNDRAPLRBC1",2034,0
"REGION1","LNDRAPLRBC1",2035,0
"REGION1","LNDRAPLRBC1",2036,0
"REGION1","LNDRAPLRBC1",2037,0
"REGION1","LNDRAPLRBC1",2038,0
"REGION1","LNDRAPLRBC1",2039,0
"REGION1","LNDRAPLRBC1",2040,0
"REGION1","LNDRAPLRBC1",2041,0
"REGION1","LNDRAPLRBC1",2042,0
"REGION1","LNDRAPLRBC1",2043,0
"REGION1","LNDRAPLRBC1",2044,0
"REGION1","LNDRAPLRBC1",2045,0
"REGION1","LNDRAPLRBC1",2046,0
"REGION1","LNDRAPLRBC1",2047,0
"REGION1","LNDRAPLRBC1",2048,0
"REGION1","LNDRAPLRBC1",2049,0
"REGION1","LNDRAPLRBC1",2050,0
"REGION1","LNDRYEHIBC1",2020,1.485e-07
"REGION1","LNDRYEHIBC1",2021,1.386e-07
"REGION1","LNDRYEHIBC1",2022,1.287e-07
"REGION1","LNDRYEHIBC1",2023,1.188e-07
"REGION1","LNDRYEHIBC1",2024,1.089e-07
"REGION1","LNDRYEHIBC1",2025,9.9e-08
"REGION1","LNDRYEHIBC1",2026,8.91e-08
"REGION1","LNDRYEHIBC1",2027,7.92e-08
"REGION1","LNDRYEHIBC1",2028,6.93e-08
"REGION1","LNDRYEHIBC1",2029,5.94e-08
"REGION1","LNDRYEHIBC1",2030,4.95e-08
"REGION1","LNDRYEHIBC1",2031,3.96e-08
"REGION1","LNDRYEHIBC1",2032,2.97e-08
"REGION1","LNDRYEHIBC1",2033,1.98e-08
"REGION1","LNDRYEHIBC1",2034,9.9e-09
"REGION1","LNDRYEHIBC1",2035,0
"REGION1","LNDRYEHIBC1",2036,0
"REGION1","LNDRYEHIBC1",2037,0
"REGION1","LNDRYEHIBC1",2038,0
"REGION1","LNDRYEHIBC1",2039,0
"REGION1","LNDRYEHIBC1",2040,0
"REGION1","LNDRYEHIBC1",2041,0
"REGION1","LNDRYEHIBC1",2042,0
"REGION1","LNDRYEHIBC1",2043,0
"REGION1","LNDRYEHIBC1",2044,0
"REGION1","LNDRYEHIBC1",2045,0
"REGION1","LNDRYEHIBC1",2046,0
"REGION1","LNDRYEHIBC1",2047,0
"REGION1","LNDRYEHIBC1",2048,0
"REGION1","LNDRYEHIBC1",2049,0
"REGION1","LNDRYEHIBC1",2050,0
"REGION1","LNDRYEIIBC1",2020,0
"REGION1","LNDRYEIIBC1",2021,0
"REGION1","LNDRYEIIBC1",2022,0
"REGION1","LNDRYEIIBC1",2023,0
"REGION1","LNDRYEIIBC1",2024,0
"REGION1","LNDRYEIIBC1",2025,0
"REGION1","LNDRYEIIBC1",2026,0
"REGION1","LNDRYEIIBC1",2027,0
"REGION1","LNDRYEIIBC1",2028,0
"REGION1","LNDRYEIIBC1",2029,0
"REGION1","LNDRYEIIBC1",2030,0
"REGION1","LNDRYEIIBC1",2031,9.9e-09
"REGION1","LNDRYEIIBC1",2032,9.9e-09
"REGION1","LNDRYEIIBC1",2033,9.9e-09
"REGION1","LNDRYEIIBC1",2034,0
"REGION1","LNDRYEIIBC1",2035,0
"REGION1","LNDRYEIIBC1",2036,0
"REGION1","LNDRYEIIBC1",2037,0
"REGION1","LNDRYEIIBC1",2038,0
"REGION1","LNDRYEIIBC1",2039,0
"REGION1","LNDRYEIIBC1",2040,0
