r,t,m,y,TotalAnnualTechnologyActivityByMode
REGION1,PWRHYDB12,1,2023,12.738
REGION1,PWRHYDB12,1,2024,12.738
REGION1,PWRHYDB12,1,2025,12.738
REGION1,PWRHYDB12,1,2026,12.738
REGION1,PWRHYDB12,1,2027,12.738
REGION1,PWRHYDB12,1,2028,12.738
REGION1,PWRHYDB12,1,2029,12.738
REGION1,PWRHYDB12,1,2030,12.738
REGION1,PWRHYDB12,1,2031,12.738
REGION1,PWRHYDB12,1,2032,12.738
REGION1,PWRHYDB12,1,2033,12.738
REGION1,PWRHYDB12,1,2034,12.738
REGION1,PWRHYDB12,1,2035,12.738
REGION1,PWRHYDB12,1,2036,12.738
REGION1,PWRHYDB12,1,2037,12.738
REGION1,PWRHYDB12,1,2038,12.738
REGION1,PWRHYDB12,1,2039,12.738
REGION1,PWRHYDB12,1,2040,12.738
REGION1,PWRHYDB12,1,2041,12.738
REGION1,PWRHYDB12,1,2042,12.738
REGION1,PWRHYDB12,1,2043,12.738
REGION1,PWRHYDB12,1,2044,12.738
REGION1,PWRHYDB12,1,2045,12.738
REGION1,PWRHYDB12,1,2046,12.738
REGION1,PWRHYDB12,1,2047,12.738
REGION1,PWRHYDB12,1,2048,12.738
REGION1,PWRHYDB12,1,2049,12.738
REGION1,PWRHYDB12,1,2050,12.738
REGION1,PWRHYDB13,1,2025,13.7371
REGION1,PWRHYDB13,1,2026,13.7371
REGION1,PWRHYDB13,1,2027,13.7371
REGION1,PWRHYDB13,1,2028,13.7371
REGION1,PWRHYDB13,1,2029,13.7371
REGION1,PWRHYDB13,1,2030,13.7371
REGION1,PWRHYDB13,1,2031,13.7371
REGION1,PWRHYDB13,1,2032,13.7371
REGION1,PWRHYDB13,1,2033,13.7371
REGION1,PWRHYDB13,1,2034,13.7371
REGION1,PWRHYDB13,1,2035,13.7371
REGION1,PWRHYDB13,1,2036,13.7371
REGION1,PWRHYDB13,1,2037,13.7371
REGION1,PWRHYDB13,1,2038,36.0001
REGION1,PWRHYDB13,1,2039,67.0595
REGION1,PWRHYDB13,1,2040,96.1477
REGION1,PWRHYDB13,1,2041,125.5922
REGION1,PWRHYDB13,1,2042,149.8591
REGION1,PWRHYDB13,1,2043,149.8591
REGION1,PWRHYDB13,1,2044,149.8591
REGION1,PWRHYDB13,1,2045,149.8591
REGION1,PWRHYDB13,1,2046,149.8591
REGION1,PWRHYDB13,1,2047,149.8591
REGION1,PWRHYDB13,1,2048,149.8591
REGION1,PWRHYDB13,1,2049,149.8591
REGION1,PWRHYDB13,1,2050,149.8591
REGION1,PWRNGSB01,1,2020,154.6271
REGION1,PWRNGSB01,1,2021,159.3335
REGION1,PWRNGSB01,1,2022,163.6736
REGION1,PWRNGSB01,1,2023,168.6464
REGION1,PWRNGSB01,1,2024,157.4902
REGION1,PWRNGSB01,1,2025,67.5398
REGION1,PWRNGSB01,1,2026,0.0564
REGION1,PWRNGSB01,1,2034,0.2376
REGION1,PWRNGSB01,1,2035,1.7463
REGION1,PWRNGSB01,1,2036,3.1094
REGION1,PWRNGSB01,1,2037,4.5554
REGION1,PWRNGSB01,1,2038,2.8892
REGION1,PWRNGSB01,1,2039,0.0803
REGION1,PWRNGSB01,1,2043,2.067
REGION1,PWRNGSB01,1,2044,26.1769
REGION1,PWRNGSB01,1,2045,55.4499
REGION1,PWRNGSB01,1,2046,84.572
REGION1,PWRNGSB01,1,2047,113.6806
REGION1,PWRNGSB01,1,2048,142.7892
REGION1,PWRNGSB01,1,2049,171.9113
REGION1,PWRSOLB01,1,2020,0.0055
REGION1,PWRSOLB01,1,2021,0.0055
REGION1,PWRSOLB01,1,2022,0.0055
REGION1,PWRSOLB01,1,2023,0.0055
REGION1,PWRSOLB01,1,2024,0.0055
REGION1,PWRSOLB01,1,2025,0.0055
REGION1,PWRSOLB01,1,2026,136.7019
REGION1,PWRSOLB01,1,2027,136.7019
REGION1,PWRSOLB01,1,2028,136.7019
REGION1,PWRSOLB01,1,2029,136.7019
REGION1,PWRSOLB01,1,2030,136.7019
REGION1,PWRSOLB01,1,2031,136.7019
REGION1,PWRSOLB01,1,2032,136.7019
REGION1,PWRSOLB01,1,2033,136.7019
REGION1,PWRSOLB01,1,2034,136.7019
REGION1,PWRSOLB01,1,2035,136.7019
REGION1,PWRSOLB01,1,2036,137.495
REGION1,PWRSOLB01,1,2037,185.1111
REGION1,PWRSOLB01,1,2038,214.012
REGION1,PWRSOLB01,1,2039,234.7276
REGION1,PWRSOLB01,1,2040,253.6607
REGION1,PWRSOLB01,1,2041,272.8786
REGION1,PWRSOLB01,1,2042,288.504
REGION1,PWRSOLB01,1,2043,288.504
REGION1,PWRSOLB01,1,2044,304.02
REGION1,PWRSOLB01,1,2045,323.1116
REGION1,PWRSOLB01,1,2046,342.1192
REGION1,PWRSOLB01,1,2047,361.118
REGION1,PWRSOLB01,1,2048,380.1167
REGION1,PWRSOLB01,1,2049,399.1242
REGION1,PWRSOLB01,1,2050,489.8804
REGION1,PWRTRNB01,1,2020,393.89
REGION1,PWRTRNB01,1,2021,398.13
REGION1,PWRTRNB01,1,2022,402.04
REGION1,PWRTRNB01,1,2023,406.52
REGION1,PWRTRNB01,1,2024,422.81
REGION1,PWRTRNB01,1,2025,427.56
REGION1,PWRTRNB01,1,2026,478.25
REGION1,PWRTRNB01,1,2027,489.15
REGION1,PWRTRNB01,1,2028,499.58
REGION1,PWRTRNB01,1,2029,509.34
REGION1,PWRTRNB01,1,2030,520.62
REGION1,PWRTRNB01,1,2031,564.19
REGION1,PWRTRNB01,1,2032,607.62
REGION1,PWRTRNB01,1,2033,650.81
REGION1,PWRTRNB01,1,2034,693.77
REGION1,PWRTRNB01,1,2035,736.9
REGION1,PWRTRNB01,1,2036,779.95
REGION1,PWRTRNB01,1,2037,822.97
REGION1,PWRTRNB01,1,2038,866.04
REGION1,PWRTRNB01,1,2039,909.14
REGION1,PWRTRNB01,1,2040,952.33
REGION1,PWRTRNB01,1,2041,996.17
REGION1,PWRTRNB01,1,2042,1039.52
REGION1,PWRTRNB01,1,2043,1082.86
REGION1,PWRTRNB01,1,2044,1126.21
REGION1,PWRTRNB01,1,2045,1169.54
REGION1,PWRTRNB01,1,2046,1212.9
REGION1,PWRTRNB01,1,2047,1256.24
REGION1,PWRTRNB01,1,2048,1299.58
REGION1,PWRTRNB01,1,2049,1342.94
REGION1,PWRTRNB01,1,2050,1231.337
REGION1,PWRURNB01,1,2024,29.2381
REGION1,PWRURNB01,1,2025,29.2381
REGION1,PWRURNB01,1,2026,29.2381
REGION1,PWRURNB01,1,2027,41.3935
REGION1,PWRURNB01,1,2028,52.9708
REGION1,PWRURNB01,1,2029,63.8044
REGION1,PWRURNB01,1,2030,76.3252
REGION1,PWRURNB01,1,2031,124.6879
REGION1,PWRURNB01,1,2032,172.8952
REGION1,PWRURNB01,1,2033,220.8361
REGION1,PWRURNB01,1,2034,268.2841
REGION1,PWRURNB01,1,2035,290.352
REGION1,PWRURNB01,1,2036,290.352
REGION1,PWRURNB01,1,2037,290.352
REGION1,PWRURNB01,1,2038,290.352
REGION1,PWRURNB01,1,2039,290.352
REGION1,PWRURNB01,1,2040,290.352
REGION1,PWRURNB01,1,2041,290.352
REGION1,PWRURNB01,1,2042,290.352
REGION1,PWRURNB01,1,2043,290.352
REGION1,PWRURNB01,1,2044,290.352
REGION1,PWRURNB01,1,2045,290.352
REGION1,PWRURNB01,1,2046,290.352
REGION1,PWRURNB01,1,2047,290.352
REGION1,PWRURNB01,1,2048,290.352
REGION1,PWRURNB01,1,2049,290.352
REGION1,PWRURNB01,1,2050,214.4448
REGION1,PWRWNDB01,1,2020,1.3099
REGION1,PWRWNDB01,1,2021,1.3099
REGION1,PWRWNDB01,1,2022,1.3099
REGION1,PWRWNDB01,1,2023,1.3099
REGION1,PWRWNDB01,1,2024,1.3099
REGION1,PWRWNDB01,1,2025,1.3099
REGION1,PWRWNDB01,1,2026,1.3099
REGION1,PWRWNDB01,1,2027,1.3099
REGION1,PWRWNDB01,1,2028,1.3099
REGION1,PWRWNDB01,1,2029,1.3099
REGION1,PWRWNDB01,1,2030,1.3099
REGION1,PWRWNDB01,1,2031,1.3099
REGION1,PWRWNDB01,1,2032,1.3099
REGION1,PWRWNDB01,1,2033,1.3099
REGION1,PWRWNDB01,1,2034,1.3099
REGION1,PWRWNDB01,1,2035,1.3099
REGION1,PWRWNDB01,1,2036,1.3099
REGION1,PWRWNDB02,1,2020,0.694
REGION1,PWRWNDB02,1,2021,0.694
REGION1,PWRWNDB02,1,2022,0.694
REGION1,PWRWNDB02,1,2023,0.694
REGION1,PWRWNDB02,1,2024,0.694
REGION1,PWRWNDB02,1,2025,0.694
REGION1,PWRWNDB02,1,2026,0.694
REGION1,PWRWNDB02,1,2027,0.694
REGION1,PWRWNDB02,1,2028,0.694
REGION1,PWRWNDB02,1,2029,0.694
REGION1,PWRWNDB02,1,2030,0.694
REGION1,PWRWNDB02,1,2031,0.694
REGION1,PWRWNDB02,1,2032,0.694
REGION1,PWRWNDB02,1,2033,0.694
REGION1,PWRWNDB02,1,2034,0.694
REGION1,PWRWNDB03,1,2020,1.6901
REGION1,PWRWNDB03,1,2021,1.6901
REGION1,PWRWNDB03,1,2022,1.6901
REGION1,PWRWNDB03,1,2023,1.6901
REGION1,PWRWNDB03,1,2024,1.6901
REGION1,PWRWNDB03,1,2025,1.6901
REGION1,PWRWNDB03,1,2026,1.6901
REGION1,PWRWNDB03,1,2027,1.6901
REGION1,PWRWNDB03,1,2028,1.6901
REGION1,PWRWNDB03,1,2029,1.6901
REGION1,PWRWNDB03,1,2030,1.6901
REGION1,PWRWNDB03,1,2031,1.6901
REGION1,PWRWNDB03,1,2032,1.6901
REGION1,PWRWNDB03,1,2033,1.6901
REGION1,PWRWNDB03,1,2034,1.6901
REGION1,PWRWNDB03,1,2035,1.6901
REGION1,PWRWNDB03,1,2036,1.6901
REGION1,PWRWNDB03,1,2037,1.6901
REGION1,PWRWNDB04,1,2020,1.9449
REGION1,PWRWNDB04,1,2021,1.9449
REGION1,PWRWNDB04,1,2022,1.9449
REGION1,PWRWNDB04,1,2023,1.9449
REGION1,PWRWNDB04,1,2024,1.9449
REGION1,PWRWNDB04,1,2025,1.9449
REGION1,PWRWNDB04,1,2026,1.9449
REGION1,PWRWNDB04,1,2027,1.9449
REGION1,PWRWNDB04,1,2028,1.9449
REGION1,PWRWNDB04,1,2029,1.9449
REGION1,PWRWNDB04,1,2030,1.9449
REGION1,PWRWNDB04,1,2031,1.9449
REGION1,PWRWNDB04,1,2032,1.9449
REGION1,PWRWNDB04,1,2033,1.9449
REGION1,PWRWNDB04,1,2034,1.9449
REGION1,PWRWNDB04,1,2035,1.9449
REGION1,PWRWNDB04,1,2036,1.9449
REGION1,PWRWNDB04,1,2037,1.9449
REGION1,PWRWNDB04,1,2038,1.9449
REGION1,PWRWNDB04,1,2039,1.9449
REGION1,PWRWNDB04,1,2040,1.9449
REGION1,PWRWNDB04,1,2041,1.9449
REGION1,PWRWNDB04,1,2042,1.9449
REGION1,PWRWNDB05,1,2020,0.2684
REGION1,PWRWNDB05,1,2021,0.2684
REGION1,PWRWNDB05,1,2022,0.2684
REGION1,PWRWNDB05,1,2023,0.2684
REGION1,PWRWNDB05,1,2024,0.2684
REGION1,PWRWNDB05,1,2025,0.2684
REGION1,PWRWNDB05,1,2026,0.2684
REGION1,PWRWNDB05,1,2027,0.2684
REGION1,PWRWNDB05,1,2028,0.2684
REGION1,PWRWNDB05,1,2029,0.2684
REGION1,PWRWNDB05,1,2030,0.2684
REGION1,PWRWNDB05,1,2031,0.2684
REGION1,PWRWNDB05,1,2032,0.2684
REGION1,PWRWNDB05,1,2033,0.2684
REGION1,PWRWNDB05,1,2034,0.2684
REGION1,PWRWNDB05,1,2035,0.2684
REGION1,PWRWNDB05,1,2036,0.2684
REGION1,PWRWNDB05,1,2037,0.2684
REGION1,PWRWNDB05,1,2038,0.2684
REGION1,PWRWNDB05,1,2039,0.2684
REGION1,PWRWNDB05,1,2040,0.2684
REGION1,PWRWNDB05,1,2041,0.2684
REGION1,PWRWNDB05,1,2042,0.2684
REGION1,PWRWNDB05,1,2043,0.2684
REGION1,PWRWNDB05,1,2044,0.2684
REGION1,PWRWNDB06,1,2020,1.1251
REGION1,PWRWNDB06,1,2021,1.1251
REGION1,PWRWNDB06,1,2022,1.1251
REGION1,PWRWNDB06,1,2023,1.1251
REGION1,PWRWNDB06,1,2024,1.1251
REGION1,PWRWNDB06,1,2025,1.1251
REGION1,PWRWNDB06,1,2026,1.1251
REGION1,PWRWNDB06,1,2027,1.1251
REGION1,PWRWNDB06,1,2028,1.1251
REGION1,PWRWNDB06,1,2029,1.1251
REGION1,PWRWNDB06,1,2030,1.1251
REGION1,PWRWNDB06,1,2031,1.1251
REGION1,PWRWNDB06,1,2032,1.1251
REGION1,PWRWNDB06,1,2033,1.1251
REGION1,PWRWNDB06,1,2034,1.1251
REGION1,PWRWNDB06,1,2035,1.1251
REGION1,PWRWNDB06,1,2036,1.1251
REGION1,PWRWNDB06,1,2037,1.1251
REGION1,PWRWNDB06,1,2038,1.1251
REGION1,PWRWNDB07,1,2020,0.2371
REGION1,PWRWNDB07,1,2021,0.2371
REGION1,PWRWNDB07,1,2022,0.2371
REGION1,PWRWNDB07,1,2023,0.2371
REGION1,PWRWNDB07,1,2024,0.2371
REGION1,PWRWNDB07,1,2025,0.2371
REGION1,PWRWNDB07,1,2026,0.2371
REGION1,PWRWNDB07,1,2027,0.2371
REGION1,PWRWNDB07,1,2028,0.2371
REGION1,PWRWNDB07,1,2029,0.2371
REGION1,PWRWNDB07,1,2030,0.2371
REGION1,PWRWNDB07,1,2031,0.2371
REGION1,PWRWNDB07,1,2032,0.2371
REGION1,PWRWNDB07,1,2033,0.2371
REGION1,PWRWNDB07,1,2034,0.2371
REGION1,PWRWNDB07,1,2035,0.2371
REGION1,PWRWNDB07,1,2036,0.2371
REGION1,PWRWNDB07,1,2037,0.2371
REGION1,PWRWNDB07,1,2038,0.2371
REGION1,PWRWNDB07,1,2039,0.2371
REGION1,PWRWNDB07,1,2040,0.2371
REGION1,PWRWNDB07,1,2041,0.2371
REGION1,PWRWNDB07,1,2042,0.2371
REGION1,PWRWNDB08,1,2020,0.2596
REGION1,PWRWNDB08,1,2021,0.2596
REGION1,PWRWNDB08,1,2022,0.2596
REGION1,PWRWNDB08,1,2023,0.2596
REGION1,PWRWNDB08,1,2024,0.2596
REGION1,PWRWNDB08,1,2025,0.2596
REGION1,PWRWNDB08,1,2026,0.2596
REGION1,PWRWNDB08,1,2027,0.2596
REGION1,PWRWNDB08,1,2028,0.2596
REGION1,PWRWNDB08,1,2029,0.2596
REGION1,PWRWNDB08,1,2030,0.2596
REGION1,PWRWNDB08,1,2031,0.2596
REGION1,PWRWNDB08,1,2032,0.2596
REGION1,PWRWNDB08,1,2033,0.2596
REGION1,PWRWNDB08,1,2034,0.2596
REGION1,PWRWNDB08,1,2035,0.2596
REGION1,PWRWNDB08,1,2036,0.2596
REGION1,PWRWNDB08,1,2037,0.2596
REGION1,PWRWNDB08,1,2038,0.2596
REGION1,PWRWNDB08,1,2039,0.2596
REGION1,PWRWNDB08,1,2040,0.2596
REGION1,PWRWNDB08,1,2041,0.2596
REGION1,PWRWNDB08,1,2042,0.2596
REGION1,PWRWNDB09,1,2020,61.6444
REGION1,PWRWNDB09,1,2021,61.6444
REGION1,PWRWNDB09,1,2022,61.6444
REGION1,PWRWNDB09,1,2023,61.6444
REGION1,PWRWNDB09,1,2024,61.6444
REGION1,PWRWNDB09,1,2025,61.6444
REGION1,PWRWNDB09,1,2026,61.6444
REGION1,PWRWNDB09,1,2027,61.6444
REGION1,PWRWNDB09,1,2028,61.6444
REGION1,PWRWNDB09,1,2029,61.6444
REGION1,PWRWNDB09,1,2030,61.6444
REGION1,PWRWNDB09,1,2031,61.6444
REGION1,PWRWNDB09,1,2032,61.6444
REGION1,PWRWNDB09,1,2033,61.6444
REGION1,PWRWNDB09,1,2034,61.6444
REGION1,PWRWNDB09,1,2035,61.6444
REGION1,PWRWNDB09,1,2036,61.6444
REGION1,PWRWNDB09,1,2037,61.6444
REGION1,PWRWNDB09,1,2038,61.6444
REGION1,PWRWNDB09,1,2039,61.6444
REGION1,PWRWNDB09,1,2040,61.6444
REGION1,PWRWNDB09,1,2041,61.6444
REGION1,PWRWNDB09,1,2042,61.6444
REGION1,PWRWNDB09,1,2043,61.6444
REGION1,PWRWNDB09,1,2044,61.6444
REGION1,PWRWNDB09,1,2045,61.6444
REGION1,PWRWNDB09,1,2046,61.6444
REGION1,PWRWNDB09,1,2047,61.6444
REGION1,PWRWNDB09,1,2048,61.6444
REGION1,PWRWNDB09,1,2049,61.6444
REGION1,PWRWNDB09,1,2050,61.6444
REGION1,PWRWNDB10,1,2042,8.2262
REGION1,PWRWNDB10,1,2043,56.7082
REGION1,PWRWNDB10,1,2044,65.2008
REGION1,PWRWNDB10,1,2045,65.2008
REGION1,PWRWNDB10,1,2046,65.2008
REGION1,PWRWNDB10,1,2047,65.2008
REGION1,PWRWNDB10,1,2048,65.2008
REGION1,PWRWNDB10,1,2049,65.2008
REGION1,PWRWNDB10,1,2050,65.2008
REGION1,PWRWNDB11,1,2050,65.2008
REGION1,RNWBIO,1,2020,36.8995
REGION1,RNWBIO,1,2021,36.8995
REGION1,RNWBIO,1,2022,36.8995
REGION1,RNWBIO,1,2023,36.8995
REGION1,RNWBIO,1,2024,36.8995
REGION1,RNWBIO,1,2025,36.8995
REGION1,RNWGEO,1,2025,543.5108
REGION1,RNWGEO,1,2026,543.5108
REGION1,RNWGEO,1,2027,543.5108
REGION1,RNWGEO,1,2028,543.5108
REGION1,RNWGEO,1,2029,543.5108
REGION1,RNWGEO,1,2030,543.5108
REGION1,RNWGEO,1,2031,543.5108
REGION1,RNWGEO,1,2032,543.5108
REGION1,RNWGEO,1,2033,543.5108
REGION1,RNWGEO,1,2034,543.5108
REGION1,RNWGEO,1,2035,710.206
REGION1,RNWGEO,1,2036,1014.5534
REGION1,RNWGEO,1,2037,1014.5534
REGION1,RNWGEO,1,2038,1014.5534
REGION1,RNWGEO,1,2039,1014.5534
REGION1,RNWGEO,1,2040,1014.5534
REGION1,RNWGEO,1,2041,1014.5534
REGION1,RNWGEO,1,2042,1014.5534
REGION1,RNWGEO,1,2043,1014.5534
REGION1,RNWGEO,1,2044,1014.5534
REGION1,RNWGEO,1,2045,1014.5534
REGION1,RNWGEO,1,2046,1014.5534
REGION1,RNWGEO,1,2047,1014.5534
REGION1,RNWGEO,1,2048,1014.5534
REGION1,RNWGEO,1,2049,1014.5534
REGION1,RNWGEO,1,2050,800.9942
REGION1,RNWHYD,1,2020,240.933
REGION1,RNWHYD,1,2021,240.933
REGION1,RNWHYD,1,2022,240.933
REGION1,RNWHYD,1,2023,240.933
REGION1,RNWHYD,1,2024,240.933
REGION1,RNWHYD,1,2025,258.1044
REGION1,RNWHYD,1,2026,258.1044
REGION1,RNWHYD,1,2027,258.1044
REGION1,RNWHYD,1,2028,258.1044
REGION1,RNWHYD,1,2029,258.1044
REGION1,RNWHYD,1,2030,258.1044
REGION1,RNWHYD,1,2031,258.1044
REGION1,RNWHYD,1,2032,258.1044
REGION1,RNWHYD,1,2033,258.1044
REGION1,RNWHYD,1,2034,258.1044
REGION1,RNWHYD,1,2035,258.1044
REGION1,RNWHYD,1,2036,258.1044
REGION1,RNWHYD,1,2037,258.1044
REGION1,RNWHYD,1,2038,285.9332
REGION1,RNWHYD,1,2039,324.7574
REGION1,RNWHYD,1,2040,361.1177
REGION1,RNWHYD,1,2041,397.9232
REGION1,RNWHYD,1,2042,428.2569
REGION1,RNWHYD,1,2043,428.2569
REGION1,RNWHYD,1,2044,428.2569
REGION1,RNWHYD,1,2045,428.2569
REGION1,RNWHYD,1,2046,428.2569
REGION1,RNWHYD,1,2047,428.2569
REGION1,RNWHYD,1,2048,428.2569
REGION1,RNWHYD,1,2049,428.2569
REGION1,RNWHYD,1,2050,428.2569
REGION1,RNWSOL,1,2020,0.0157
REGION1,RNWSOL,1,2021,0.0157
REGION1,RNWSOL,1,2022,0.0157
REGION1,RNWSOL,1,2023,0.0157
REGION1,RNWSOL,1,2024,0.0157
REGION1,RNWSOL,1,2025,0.0157
REGION1,RNWSOL,1,2026,389.6005
REGION1,RNWSOL,1,2027,389.6005
REGION1,RNWSOL,1,2028,389.6005
REGION1,RNWSOL,1,2029,389.6005
REGION1,RNWSOL,1,2030,389.6005
REGION1,RNWSOL,1,2031,389.6005
REGION1,RNWSOL,1,2032,389.6005
REGION1,RNWSOL,1,2033,389.6005
REGION1,RNWSOL,1,2034,389.6005
REGION1,RNWSOL,1,2035,389.6005
REGION1,RNWSOL,1,2036,391.8606
REGION1,RNWSOL,1,2037,527.5666
REGION1,RNWSOL,1,2038,609.934
REGION1,RNWSOL,1,2039,668.9738
REGION1,RNWSOL,1,2040,722.9329
REGION1,RNWSOL,1,2041,777.7041
REGION1,RNWSOL,1,2042,822.2365
REGION1,RNWSOL,1,2043,822.2365
REGION1,RNWSOL,1,2044,866.4571
REGION1,RNWSOL,1,2045,920.8682
REGION1,RNWSOL,1,2046,975.0396
REGION1,RNWSOL,1,2047,1029.1861
REGION1,RNWSOL,1,2048,1083.3326
REGION1,RNWSOL,1,2049,1137.5041
REGION1,RNWSOL,1,2050,1396.1591
REGION1,RNWWND,1,2020,230.3478
REGION1,RNWWND,1,2021,230.3478
REGION1,RNWWND,1,2022,230.3478
REGION1,RNWWND,1,2023,230.3478
REGION1,RNWWND,1,2024,230.3478
REGION1,RNWWND,1,2025,230.3478
REGION1,RNWWND,1,2026,230.3478
REGION1,RNWWND,1,2027,230.3478
REGION1,RNWWND,1,2028,230.3478
REGION1,RNWWND,1,2029,230.3478
REGION1,RNWWND,1,2030,230.3478
REGION1,RNWWND,1,2031,230.3478
REGION1,RNWWND,1,2032,230.3478
REGION1,RNWWND,1,2033,230.3478
REGION1,RNWWND,1,2034,230.3478
REGION1,RNWWND,1,2035,228.0368
REGION1,RNWWND,1,2036,228.0368
REGION1,RNWWND,1,2037,223.6749
REGION1,RNWWND,1,2038,218.0469
REGION1,RNWWND,1,2039,214.3002
REGION1,RNWWND,1,2040,214.3002
REGION1,RNWWND,1,2041,214.3002
REGION1,RNWWND,1,2042,241.6933
REGION1,RNWWND,1,2043,395.0077
REGION1,RNWWND,1,2044,423.2884
REGION1,RNWWND,1,2045,422.3947
REGION1,RNWWND,1,2046,422.3947
REGION1,RNWWND,1,2047,422.3947
REGION1,RNWWND,1,2048,422.3947
REGION1,RNWWND,1,2049,422.3947
REGION1,RNWWND,1,2050,639.5135
